Source,Target
LattesID_5178787762624471,LattesID_9860968235125158
LattesID_2737797595731570,LattesID_9860968235125158
LattesID_9049129978579608,LattesID_9860968235125158
LattesID_2421006069707778,LattesID_9860968235125158
LattesID_5302715959861762,LattesID_9860968235125158
LattesID_5053101444454453,LattesID_9860968235125158
LattesID_5153599628848508,LattesID_9860968235125158
LattesID_7592709536494074,LattesID_9860968235125158
LattesID_6794529292807257,LattesID_9860968235125158
LattesID_6365281665540926,LattesID_9860968235125158
LattesID_2950675966458365,LattesID_9860968235125158
LattesID_3890964848216046,LattesID_9860968235125158
LattesID_3246918334442896,LattesID_9860968235125158
LattesID_6341775686615232,LattesID_9860968235125158
LattesID_1490599123061280,LattesID_9860968235125158
LattesID_1082210290071722,LattesID_9860968235125158
LattesID_9445190515319918,LattesID_9860968235125158
LattesID_134479312931092,LattesID_9860968235125158
LattesID_396212734535800,LattesID_9860968235125158
LattesID_9190228515418064,LattesID_9860968235125158
LattesID_2165795262850820,LattesID_9888386354516064
LattesID_8031436148717190,LattesID_9888386354516064
LattesID_3609332504829777,LattesID_9888386354516064
LattesID_7139250183380219,LattesID_9888386354516064
LattesID_3571182795787244,LattesID_9888386354516064
LattesID_1585689800480651,LattesID_9888386354516064
LattesID_5505341676483991,LattesID_9888386354516064
LattesID_9008007578017824,LattesID_9888386354516064
LattesID_9738071246452472,LattesID_9888386354516064
LattesID_6213853390060765,LattesID_9888386354516064
LattesID_9043498846884058,LattesID_9888386354516064
LattesID_1586389636079089,LattesID_9888386354516064
LattesID_9026804970127352,LattesID_9888386354516064
LattesID_4149443154500013,LattesID_9829135243038746
LattesID_5430254995060170,LattesID_9829135243038746
LattesID_6103616659317017,LattesID_9829135243038746
LattesID_5561603703829476,LattesID_9829135243038746
LattesID_5156771575979000,LattesID_9829135243038746
LattesID_1842012879928687,LattesID_9829135243038746
LattesID_710987391448539,LattesID_9829135243038746
LattesID_2083628300922135,LattesID_9829135243038746
LattesID_9506574874507916,LattesID_9829135243038746
LattesID_3784057765509176,LattesID_9829135243038746
LattesID_6892057249478515,LattesID_9829135243038746
LattesID_3014377575643500,LattesID_9829135243038746
LattesID_8513806272971742,LattesID_9829135243038746
LattesID_7069806831801241,LattesID_9829135243038746
LattesID_3902636538605143,LattesID_9829135243038746
LattesID_8378652866041792,LattesID_9829135243038746
LattesID_4015064590835312,LattesID_9829135243038746
LattesID_6711361276373573,LattesID_9829135243038746
LattesID_1335748426615308,LattesID_9848935150180973
LattesID_5963012432691034,LattesID_9848935150180973
LattesID_2895114890782275,LattesID_9848935150180973
LattesID_8081324794152786,LattesID_9848935150180973
LattesID_5876044046404613,LattesID_9848935150180973
LattesID_9050394316046140,LattesID_9848935150180973
LattesID_1400027817105905,LattesID_9848935150180973
LattesID_6821583443553526,LattesID_9848935150180973
LattesID_5538630055209221,LattesID_9848935150180973
LattesID_2006311262852350,LattesID_9848935150180973
LattesID_8805257112137480,LattesID_9848935150180973
LattesID_1007723020055460,LattesID_9848935150180973
LattesID_2519543257229499,LattesID_9848935150180973
LattesID_382762182517868,LattesID_9848935150180973
LattesID_9901844940132476,LattesID_9848935150180973
LattesID_9254221584773248,LattesID_9848935150180973
LattesID_2740436944170441,LattesID_9848935150180973
LattesID_7189346881360327,LattesID_9848935150180973
LattesID_1813025991936247,LattesID_9848935150180973
LattesID_7992394393174494,LattesID_9848935150180973
LattesID_2023294299618632,LattesID_9848935150180973
LattesID_6197833308906968,LattesID_9848935150180973
LattesID_442353211173400,LattesID_9848935150180973
LattesID_2785844294349753,LattesID_9848935150180973
LattesID_5108588055142495,LattesID_9848935150180973
LattesID_3776363148666390,LattesID_9848935150180973
LattesID_9786532121315580,LattesID_9848935150180973
LattesID_358385739527290,LattesID_9848935150180973
LattesID_8477160839034875,LattesID_9848935150180973
LattesID_6488631671665647,LattesID_9848935150180973
LattesID_5450391015693568,LattesID_9848935150180973
LattesID_4866491950822266,LattesID_9848935150180973
LattesID_5873920483775192,LattesID_9830819801249558
LattesID_2387607069425746,LattesID_9830819801249558
LattesID_5769042434186463,LattesID_9830819801249558
LattesID_6615705630551462,LattesID_9830819801249558
LattesID_1523867975812303,LattesID_9830819801249558
LattesID_3353095242411905,LattesID_9830819801249558
LattesID_1088802220914700,LattesID_9830819801249558
LattesID_5317555794615722,LattesID_9830819801249558
LattesID_47063811533519,LattesID_9830819801249558
LattesID_1982412705530096,LattesID_9830819801249558
LattesID_6179126701104562,LattesID_9830819801249558
LattesID_4622536260215341,LattesID_9830819801249558
LattesID_829568152799960,LattesID_9830819801249558
LattesID_3546501899164449,LattesID_9830819801249558
LattesID_5858824696758540,LattesID_9830819801249558
LattesID_4607226234991647,LattesID_9830819801249558
LattesID_8306468044892062,LattesID_9825682812737769
LattesID_1560198361806882,LattesID_9825682812737769
LattesID_7717444217239525,LattesID_9825682812737769
LattesID_9549032561542664,LattesID_9825682812737769
LattesID_5248936427676272,LattesID_9825682812737769
LattesID_9742834814302880,LattesID_9825682812737769
LattesID_1177930495298850,LattesID_9825682812737769
LattesID_2399867330188779,LattesID_9825682812737769
LattesID_5599301606092746,LattesID_9825682812737769
LattesID_3564181389916152,LattesID_9825682812737769
LattesID_5915581423279566,LattesID_9825682812737769
LattesID_6076176969893498,LattesID_9819989502690120
LattesID_5646522403599369,LattesID_9847960499982828
LattesID_7181730692556570,LattesID_9847960499982828
LattesID_7825871145428611,LattesID_9847960499982828
LattesID_7431498333122930,LattesID_9847960499982828
LattesID_2635748604984138,LattesID_9847960499982828
LattesID_1905732397244295,LattesID_9847960499982828
LattesID_9659928080953592,LattesID_9847960499982828
LattesID_9200434379816022,LattesID_9847960499982828
LattesID_2906916115227319,LattesID_9847960499982828
LattesID_1746922282287073,LattesID_9847960499982828
LattesID_4101773855592339,LattesID_9847960499982828
LattesID_1483966032473822,LattesID_9847960499982828
LattesID_6844240263416226,LattesID_9847960499982828
LattesID_7531624618522070,LattesID_9847960499982828
LattesID_1815515116804608,LattesID_9847960499982828
LattesID_4185308849454785,LattesID_9847960499982828
LattesID_5595539093650239,LattesID_9847960499982828
LattesID_7004813118764659,LattesID_9847960499982828
LattesID_1592061485247369,LattesID_9847960499982828
LattesID_380420153851763,LattesID_9847960499982828
LattesID_6544945318006423,LattesID_9847960499982828
LattesID_3122413318144588,LattesID_9847960499982828
LattesID_7757626842906197,LattesID_9847960499982828
LattesID_2623323612918327,LattesID_9847960499982828
LattesID_830859743600229,LattesID_9895686206333109
LattesID_3980749067192263,LattesID_9895686206333109
LattesID_860003173704816,LattesID_9895686206333109
LattesID_516919681097451,LattesID_9895686206333109
LattesID_6275445036856827,LattesID_9895686206333109
LattesID_3662525265545577,LattesID_9895686206333109
LattesID_4015451841111880,LattesID_9821585244827807
LattesID_7319553236390710,LattesID_9821585244827807
LattesID_3858924778362309,LattesID_9821585244827807
LattesID_3629449431097577,LattesID_9821585244827807
LattesID_4434057144195438,LattesID_9821585244827807
LattesID_9786308931464256,LattesID_9821585244827807
LattesID_6131934723032349,LattesID_9821585244827807
LattesID_7298454857248733,LattesID_9821585244827807
LattesID_8147423403304877,LattesID_9821585244827807
LattesID_6730030915781776,LattesID_9821585244827807
LattesID_3782999841587055,LattesID_9821585244827807
LattesID_3379906315883988,LattesID_9821585244827807
LattesID_2292832403699146,LattesID_9821585244827807
LattesID_8630917382186776,LattesID_9821585244827807
LattesID_8379420640913454,LattesID_9821585244827807
LattesID_9834545025638256,LattesID_9821585244827807
LattesID_7025058103847778,LattesID_9821585244827807
LattesID_5717711361705067,LattesID_9821585244827807
LattesID_4830031493155015,LattesID_9821585244827807
LattesID_6322729454622590,LattesID_9821585244827807
LattesID_9486758834650128,LattesID_9821585244827807
LattesID_8515151058300285,LattesID_9821585244827807
LattesID_6114238098801542,LattesID_9821585244827807
LattesID_4990530494040296,LattesID_9821585244827807
LattesID_6544887498494945,LattesID_9821585244827807
LattesID_9538615263186196,LattesID_9821585244827807
LattesID_2170320174626175,LattesID_9821585244827807
LattesID_9154448458914242,LattesID_9821585244827807
LattesID_4173660058765943,LattesID_9821585244827807
LattesID_7634171913143203,LattesID_9883924718938623
LattesID_6069331588243288,LattesID_9807601418124791
LattesID_8408422304774632,LattesID_9878306773047270
LattesID_6767047294692030,LattesID_9878306773047270
LattesID_2463450289067222,LattesID_9878306773047270
LattesID_3499943236837587,LattesID_9878306773047270
LattesID_1839912248248772,LattesID_9878306773047270
LattesID_778971889641087,LattesID_9878306773047270
LattesID_5135830660720280,LattesID_9878306773047270
LattesID_290892138161354,LattesID_9878306773047270
LattesID_1028433832473835,LattesID_9878306773047270
LattesID_4831305471716451,LattesID_9878306773047270
LattesID_4704287040672085,LattesID_9878306773047270
LattesID_7990284754700550,LattesID_9878306773047270
LattesID_1019408854302854,LattesID_9878306773047270
LattesID_2732353188307284,LattesID_9878306773047270
LattesID_4146341015030248,LattesID_9825339176414545
LattesID_8269382349259730,LattesID_9825339176414545
LattesID_1622189974684508,LattesID_9825339176414545
LattesID_8672890018200589,LattesID_9825339176414545
LattesID_1369061667769461,LattesID_9825339176414545
LattesID_697136117601820,LattesID_9825339176414545
LattesID_405062451364842,LattesID_9825339176414545
LattesID_9957995725417870,LattesID_9825339176414545
LattesID_951947227390529,LattesID_9825339176414545
LattesID_7410796699348806,LattesID_9825339176414545
LattesID_4028149974019893,LattesID_9825339176414545
LattesID_9785960409449756,LattesID_9825339176414545
LattesID_5668127911828523,LattesID_9825339176414545
LattesID_1000619753978596,LattesID_9825339176414545
LattesID_7484281534457363,LattesID_9825339176414545
LattesID_5205913177271426,LattesID_9825339176414545
LattesID_9812014935249748,LattesID_9825339176414545
LattesID_5412665384225553,LattesID_9825339176414545
LattesID_6698384703955708,LattesID_9825339176414545
LattesID_9544257482512672,LattesID_9825339176414545
LattesID_3265824235655776,LattesID_9825339176414545
LattesID_1188789992697460,LattesID_9825339176414545
LattesID_6402695301776653,LattesID_9825339176414545
LattesID_5712704809420184,LattesID_9825339176414545
LattesID_3750579063334319,LattesID_9825339176414545
LattesID_7618559039288429,LattesID_9825339176414545
LattesID_4542072193991112,LattesID_9825339176414545
LattesID_5822554470712073,LattesID_9825339176414545
LattesID_3129338125417508,LattesID_9825339176414545
LattesID_1511088589344782,LattesID_9825339176414545
LattesID_6215322328009803,LattesID_9825339176414545
LattesID_9646476961134420,LattesID_9825339176414545
LattesID_713005518875826,LattesID_9825339176414545
LattesID_5524237815497538,LattesID_9826346918182685
LattesID_1253432326873186,LattesID_9826346918182685
LattesID_5423211915001101,LattesID_9826346918182685
LattesID_5079756785405008,LattesID_9826346918182685
LattesID_327974399448757,LattesID_9826346918182685
LattesID_6318401390653063,LattesID_9826346918182685
LattesID_7979293677056269,LattesID_9826346918182685
LattesID_6289705767101706,LattesID_9826346918182685
LattesID_505836295775138,LattesID_9897564356792091
LattesID_4032711284593276,LattesID_9897564356792091
LattesID_1264266933030979,LattesID_9897564356792091
LattesID_5251276000054863,LattesID_9897564356792091
LattesID_5966885723151923,LattesID_9897564356792091
LattesID_8887650351325398,LattesID_9897564356792091
LattesID_9156999794657402,LattesID_9897564356792091
LattesID_7127878343609656,LattesID_9897564356792091
LattesID_6020304172407657,LattesID_9897564356792091
LattesID_4596595587431939,LattesID_9897564356792091
LattesID_8008670974549010,LattesID_9897564356792091
LattesID_6145352110768276,LattesID_9897564356792091
LattesID_8821747155398094,LattesID_9897564356792091
LattesID_8560732324176910,LattesID_9897564356792091
LattesID_668675050108440,LattesID_9868296846852777
LattesID_8099468753944864,LattesID_9868296846852777
LattesID_2924079731496760,LattesID_9868296846852777
LattesID_9900815728136870,LattesID_9868296846852777
LattesID_1229329519982110,LattesID_9801031941805250
LattesID_5450557733379720,LattesID_9801031941805250
LattesID_1397404818910238,LattesID_9801031941805250
LattesID_258364513051184,LattesID_9801031941805250
LattesID_3307562144671290,LattesID_9801031941805250
LattesID_8519943668038093,LattesID_9801031941805250
LattesID_7742439514694678,LattesID_9801031941805250
LattesID_5697599641218639,LattesID_9801031941805250
LattesID_7141883344224081,LattesID_9801031941805250
LattesID_6768080936719787,LattesID_9801031941805250
LattesID_4411615084105710,LattesID_9801031941805250
LattesID_2445034364024672,LattesID_9801031941805250
LattesID_9613876404612536,LattesID_9801031941805250
LattesID_7024379262615772,LattesID_9801031941805250
LattesID_4461279949445844,LattesID_9801031941805250
LattesID_8812445612311664,LattesID_9801031941805250
LattesID_9850033081267802,LattesID_9801031941805250
LattesID_3251087962792160,LattesID_9801031941805250
LattesID_222882727616760,LattesID_9801031941805250
LattesID_3016585965373229,LattesID_9801031941805250
LattesID_3091157617551340,LattesID_9801031941805250
LattesID_3665552679719360,LattesID_9801031941805250
LattesID_7650502090462150,LattesID_9801031941805250
LattesID_6118050160040224,LattesID_9801031941805250
LattesID_383659054835481,LattesID_9801031941805250
LattesID_1033285241471665,LattesID_9801031941805250
LattesID_1815112456240358,LattesID_9801031941805250
LattesID_4029373370797997,LattesID_9801031941805250
LattesID_7845859148749531,LattesID_9801031941805250
LattesID_2447213209926731,LattesID_9801031941805250
LattesID_1793495333034806,LattesID_9801031941805250
LattesID_7808424724256390,LattesID_9801031941805250
LattesID_1434903162665776,LattesID_9801031941805250
LattesID_9659586184666392,LattesID_9801031941805250
LattesID_5835180584555110,LattesID_9801031941805250
LattesID_5676355729321816,LattesID_9801031941805250
LattesID_899850790512162,LattesID_9801031941805250
LattesID_2753804844041194,LattesID_9860171565827306
